Node_Index,Min_Distance_to_Original,Mean_Distance_to_Original,Max_Distance_to_Original,Min_Distance_to_Generated,Mean_Distance_to_Generated,Novelty_Score,Is_Novel
0,0.11300373077392578,0.41460540890693665,0.6253576278686523,3.254413604736328e-05,inf,1.066264033317566,True
1,0.11188411712646484,0.4036535918712616,0.606532633304596,0.00015163421630859375,inf,1.0556998252868652,True
2,0.08873641490936279,0.3703937232494354,0.5699054002761841,0.00030434131622314453,inf,0.8372860550880432,False
3,0.09577149152755737,0.40013357996940613,0.6076226830482483,9.733438491821289e-05,inf,0.903666615486145,False
4,0.11366629600524902,0.401645690202713,0.6037700176239014,0.00039702653884887695,inf,1.072515845298767,True
5,0.10093110799789429,0.39753052592277527,0.5948358774185181,0.00017786026000976562,inf,0.9523509740829468,False
6,0.09133636951446533,0.37815961241722107,0.5762547254562378,0.00010645389556884766,inf,0.8618183135986328,False
7,0.0968058705329895,0.3603612184524536,0.5478554964065552,0.00046175718307495117,inf,0.9134266376495361,False
8,0.11311429738998413,0.4070841670036316,0.6045253276824951,0.00011461973190307617,inf,1.0673073530197144,True
9,0.11039209365844727,0.4061110317707062,0.6001855134963989,0.0005078911781311035,inf,1.0416215658187866,True
10,0.10672783851623535,0.4142337441444397,0.623677134513855,0.00013297796249389648,inf,1.0070469379425049,True
11,0.10369676351547241,0.4100634455680847,0.6162940263748169,9.363889694213867e-05,inf,0.9784467220306396,True
12,0.1072419285774231,0.40925249457359314,0.6094847321510315,0.00014716386795043945,inf,1.0118976831436157,True
13,0.09684181213378906,0.3944699764251709,0.5995994210243225,8.285045623779297e-05,inf,0.9137657880783081,False
14,0.10416567325592041,0.3924649655818939,0.5887951850891113,0.00010865926742553711,inf,0.9828712344169617,True
15,0.10446101427078247,0.4109584093093872,0.6251815557479858,7.718801498413086e-05,inf,0.9856579303741455,True
16,0.10712504386901855,0.41800859570503235,0.6267105340957642,2.586841583251953e-05,inf,1.010794758796692,True
17,0.10027444362640381,0.3901631534099579,0.5916092395782471,0.00017786026000976562,inf,0.9461548924446106,False
18,0.11162829399108887,0.4214725196361542,0.6303690671920776,0.00020492076873779297,inf,1.0532859563827515,True
19,0.11887955665588379,0.4247415065765381,0.6403257846832275,0.0001639723777770996,inf,1.1217063665390015,True
20,0.10992330312728882,0.40721839666366577,0.611725926399231,2.5212764739990234e-05,inf,1.0371981859207153,True
21,0.10586261749267578,0.4038451313972473,0.609710693359375,2.4378299713134766e-05,inf,0.9988830089569092,True
22,0.11634373664855957,0.41942736506462097,0.622235894203186,0.00028139352798461914,inf,1.0977791547775269,True
23,0.10635840892791748,0.4197659194469452,0.6286500692367554,0.00015532970428466797,inf,1.0035611391067505,True
24,0.11788129806518555,0.39921873807907104,0.6012723445892334,0.0004559159278869629,inf,1.1122870445251465,True
25,0.10719799995422363,0.4052581787109375,0.6106634736061096,2.5212764739990234e-05,inf,1.0114831924438477,True
26,0.09916478395462036,0.3919043242931366,0.5982288122177124,7.277727127075195e-05,inf,0.9356845617294312,False
27,0.10754036903381348,0.4033946692943573,0.6085925102233887,1.1920928955078125e-05,inf,1.0147136449813843,True
28,0.09294289350509644,0.38252028822898865,0.5851312279701233,0.00011265277862548828,inf,0.8769769668579102,False
29,0.10915756225585938,0.417387455701828,0.6260409355163574,2.586841583251953e-05,inf,1.0299729108810425,True
30,0.09506487846374512,0.38598278164863586,0.58572918176651,0.00010645389556884766,inf,0.8969992399215698,False
31,0.11159443855285645,0.4022437632083893,0.6004045009613037,0.00011461973190307617,inf,1.0529664754867554,True
32,0.11865997314453125,0.4046346843242645,0.6040238738059998,0.00019949674606323242,inf,1.1196343898773193,True
33,0.10202270746231079,0.39577990770339966,0.597430944442749,7.69495964050293e-05,inf,0.9626509547233582,True
34,0.10245800018310547,0.40519964694976807,0.6109631657600403,9.542703628540039e-05,inf,0.9667581915855408,True
35,0.11413794755935669,0.41783812642097473,0.6259965896606445,0.0001843571662902832,inf,1.0769661664962769,True
